,Tweets
117,"@ilikebigdecks I mean it's true lol. I had a friend who is a Commanders fan, jump on a comment I made on a Vikings… https://t.co/KvZ44aQdjx"
118,"RT @GCBee7: gcb’s 2022 nfl season predictions (100% accurate):

nfc champion: minnesota vikings
afc champion: minnesota vikings
super bowl…"
119,"Kwesi-Adofo Mensah talks Kirk Cousins, Super Bowls and oozes football nerd confidence in nationally-syndicated feat… https://t.co/lELyRFLgRM"
120,"RT @GCBee7: gcb’s 2022 nfl season predictions (100% accurate):

nfc champion: minnesota vikings
afc champion: minnesota vikings
super bowl…"
121,"gcb’s 2022 nfl season predictions (100% accurate):

nfc champion: minnesota vikings
afc champion: minnesota vikings… https://t.co/G0WagUeJtV"
122,"A new era of Minnesota Vikings football IS UNDERWAY 

Stream the latest episode of Mackey &amp; Judd

📺:… https://t.co/PYNG1YgTWu"
123,"RT @DFF_Dynasty: The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings. #DFFArm…"
124,RT @mdcsquared: Never forget: When the Minnesota Vikings draft room laughed at the Eagles for selecting Reagor over JJ 💀 https://t.co/4CYlA…
125,"RT @FreeMHaynes: At the age of 16 #MarvinHaynes was wrongfully convicted of murder in #Minnesota. 

The #DNA also did NOT match Marvin!

SI…"
126,RT @evoknowsall31: Is this a step back in our Journey for J.C Tretter? Yes. But is it time for us to take a step back aswell? NO! We must P…
127,RT @mdcsquared: Never forget: When the Minnesota Vikings draft room laughed at the Eagles for selecting Reagor over JJ 💀 https://t.co/4CYlA…
128,@NFL Minnesota Vikings Sweep
129,RT @mdcsquared: Never forget: When the Minnesota Vikings draft room laughed at the Eagles for selecting Reagor over JJ 💀 https://t.co/4CYlA…
130,"32 Team Madden Challenge continues!
Playing with the #indianapolis #colts  vs the #Minnesota #vikings… https://t.co/frR1dDl4o4"
131,"This Summer Edition of Meet a Mustang features Milan Burgess '16, the Football Operations Coordinator for the Minne… https://t.co/pkQAh7mu22"
132,"At the age of 16 #MarvinHaynes was wrongfully convicted of murder in #Minnesota. 

The #DNA also did NOT match Marv… https://t.co/xR0HS8CB3K"
133,"@NFL Superbowl Winner: Minnesota Vikings.
I got $100k on it 🔥"
134,"RT @DFF_Dynasty: The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings. #DFFArm…"
135,"RT @DFF_Dynasty: The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings. #DFFArm…"
136,"RT @DFF_Dynasty: The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings. #DFFArm…"
137,"RT @DFF_Dynasty: The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings. #DFFArm…"
138,Vikings sign TE Shaun Beyer to fill out 90-man roster #VikingsFootball #SKOL #SkolVikes #VikingsNation https://t.co/kvSsK93PBA
139,This Day In Sports: Favre re-ups with the green and gold #GreenBayPackers #Packers #GBPackers #GreenBay #yahoo https://t.co/vImPKVoqKa
140,"The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings.… https://t.co/FAwLso2iP9"
141,"The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings.… https://t.co/Hl3JqnaaHb"
142,"The final offseason edition of @dirrim23's ""Fantasy Stock Up, Stock Down"" series focuses on the Minnesota Vikings.… https://t.co/gqOm99LHht"
143,"QB TIERS: Minnesota #Vikings QB Kirk Cousins is a tier 3 QB, per @TheAthletic's yearly quarterback tiers via 50 NFL… https://t.co/CSexqqXqxY"
144,RT @mdcsquared: Never forget: When the Minnesota Vikings draft room laughed at the Eagles for selecting Reagor over JJ 💀 https://t.co/4CYlA…
145,"""Mr Walker has accused me of being a globalist groomer, to which I'd respond that the Cowboys won three Super Bowls… https://t.co/nzya75GOC4"
146,"Minnesota Vikings 2022 Rookies Sign Their Contracts, Report To Training Camp #VikingsFan #VikingsOpinion… https://t.co/jPhREqKkGQ"
147,"Which #Vikings players are entering the last chance saloon in 2022 training camp? 

https://t.co/3F8IRM4YLj"
148,RT @mdcsquared: Never forget: When the Minnesota Vikings draft room laughed at the Eagles for selecting Reagor over JJ 💀 https://t.co/4CYlA…
149,RT @TheWobbegong: It's time for the final scenario - the rebuild. Still on a mission to win the first Super Bowl for the Minnesota Vikings.…
150,It's time for the final scenario - the rebuild. Still on a mission to win the first Super Bowl for the Minnesota Vi… https://t.co/YLOqoefbEA
151,"@BronxZooNYY Baseball...Padres
Football...Minnesota Vikings
Basketball...Atlanta Hawks, Utah Stars"
152,"The #Vikings are signing TE Shaun Beyer with their open roster spot. He takes the place of QB Nate Stanley, his for… https://t.co/SixZnZXEcY"
153,"RT @JoriEpstein: Today in @usatodaysports print: Our feature of Vikings GM Kwesi Adofo-Mensah, who gave us a lens into his independent thin…"
154,Minnesota Vikings: 2022 Preseason Predictions and Preview https://t.co/Hzg5ijvoRq
155,RT @theScoreBet: Check out @mrussauthentic 2022 Minnesota Vikings betting preview. 🟣👉 https://t.co/YAKkrTADbm https://t.co/0OtzroJYNr
156,"RT @DLFootball: 2022 Dynasty Fantasy Football Summer Sleeper: Minnesota Vikings

@MetricScout has found a deep sleeper in Minnesota’s backf…"
157,"The Minnesota Vikings signed former Broncos’ TE Shaun Beyer, per source."
