,Tweets
140,"@sgellison Sarah, I thought Watson's offer an outlier but apparently not.  What does this mean for Lamar's future i… https://t.co/HIMEf7keW6"
141,RT @comcast: Surprise! We recently partnered with the Baltimore Ravens and the #TODAYshow to provide Digital Harbor High School and neighbo…
142,"RT @javanagh87: @Ravens @TomPelissero @Lj_era8 Baltimore Ravens O

QB: Lamar
FB: Ricard
RB: Dobbins / 🚌 / Mike Davis | Badie / Hill

LT: St…"
143,"@edsbs Chris McAllister of the former Baltimore Ravens had his own custom named cuffs, wore them to the strip club… https://t.co/S872PA8rCR"
144,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
145,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
146,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
147,Lamar Jackson entered the Ravens facility 5 mins after Kyler Murray sign his extension. Y’all better pay that former MVP Baltimore
148,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
149,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
150,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
151,BALTIMORE’S QB!!!! WOULDN’T WANT ANYONE ELSE https://t.co/Kh6aT4fwvl
152,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
153,"Good Lord!! If this guy gets that much Lamar Jackson deserves $250 mil for 5 years!
#Ravens #baltimore. #MVP #NFL S… https://t.co/dzUSPnFC8d"
154,@MDSportsChat @Ravens @Lj_era8 Heard it on the most recent episode of The Lounge Podcast. Around 3:45. https://t.co/atESnJBFLE
155,"RT @JesseKrullWJHL: ""What Lamar means to Baltimore is much bigger than a contract.""

@raylewis knows the impact @Lj_era8 has on the @Ravens…"
156,The Mayor of Cincinnati @AftabPureval just called out Baltimore and @MayorBMScott. I’ve been handing out battle tic… https://t.co/0gKgBNP4jX
157,"Dear, Baltimore Ravens, 

In regards to Lamar Jackson’s contract extension : https://t.co/CRPcxCw2H7"
158,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
159,"RT @RotoSurgeon: Baltimore Ravens projections

-Lamar pass attempts slightly down, PPG up
-Dobbins leads backfield in touches but near-even…"
160,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
161,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
162,@MelanieMMonks Def way too early you might draft the 2021 Baltimore ravens  lol
163,"Coming in behind Travis Kelce and George Kittle, Mark Andrew was ranked the third-best tight end in the NFL by Touc… https://t.co/Sq11Lt82ce"
164,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
165,Whew….. Baltimore Ravens have to saddle up with Lamar. 💰 https://t.co/aWlVkfDSZ6
166,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
167,I will b@mb baltimore city if ravens EVER do some shit like this https://t.co/DAzME6AB1n
168,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
169,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
170,The Baltimore Ravens are in trouble trying to sign #LamarJackson now given the new #KylerMurray deal with the #ArizonaCardinals.
171,Lamar Jackson can now literally hold the Ravens hostage if he wants. He might make them change the team name to the Baltimore Lamars
172,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
173,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
174,He is about to own half of Baltimore https://t.co/YN3lmmZz7W
175,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
176,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
177,Baltimore Ravens after seeing Kyler Murray contract https://t.co/RkYwZWPL7m
178,"@Ravens @TomPelissero @Lj_era8 Baltimore Ravens O

QB: Lamar
FB: Ricard
RB: Dobbins / 🚌 / Mike Davis | Badie / Hill… https://t.co/ZMR4A8l0Tu"
179,RT @NorthStvrsFist: Live look at the Baltimore ravens front office: https://t.co/YqwDQZkqpO
180,Live look at the Baltimore ravens front office: https://t.co/XwNDneuMBL https://t.co/YqwDQZkqpO
181,"Man major props to @Lj_era8 for showing up. Me personally, I wouldn’t step on that field unless Baltimore secured m… https://t.co/aiVgLOvpIv"
182,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
183,"Wait a minute...did Lamar Jackson report to training camp before he was required to? Would love to hear what the ""L… https://t.co/p9yTuYSHms"
184,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
185,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
186,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
187,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
188,Baltimore Ravens front office right now: https://t.co/qJZ7y6nqjC
189,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
190,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
191,There is zero chance the Baltimore Ravens are paying Lamar Jackson to stay in Baltimore. They needed to get out in… https://t.co/H0dl4oAJfB
192,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
193,RT @PatrickStormHTX: Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
194,This would place a lot of pressure on the Baltimore Ravens and Lamar Jackson if this deal goes through. https://t.co/sthAYsZ2eh
195,Baltimore Ravens front office seeing Kyler Murray’s extension https://t.co/A1Zj5ZUw0G
196,Ravens gonna have to hit every trap house in Baltimore to pay Lamar
197,"@jasrifootball Baltimore Ravens O

QB: Lamar
FB: Ricard
RB: Dobbins / 🚌 / Mike Davis | Badie / Hill

LT: Stanley
LG… https://t.co/dcu4X6QWkj"
198,Lamar is about to bankrupt the Baltimore Ravens.... https://t.co/8lkXVJdFNP
199,"“Yesterday’s price isn’t today’s price!” — Lamar Jackson to the Baltimore Ravens after Kyler’s new deal, probably. https://t.co/q4U4Qq1gMU"
200,"@WhoUCallPinhead @MattHarmon_BYB Yeah, gotta be like Toney &amp; Bateman as the 1a/1b of most likely this year. I perso… https://t.co/fU3gCKLRUl"
201,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
202,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
203,RT @comcast: Surprise! We recently partnered with the Baltimore Ravens and the #TODAYshow to provide Digital Harbor High School and neighbo…
204,"RT @lockedonravens: We dive into a Baltimore sports crossover with @ConnorNewcomb_ of @LockedOnOrioles, talking

🟣 Lamar Jackson, Ronnie St…"
205,"We dive into a Baltimore sports crossover with @ConnorNewcomb_ of @LockedOnOrioles, talking

🟣 Lamar Jackson, Ronni… https://t.co/DR9Scrgh0q"
206,Excited to share the latest addition to my #etsy shop: Lamar Jackson 2020 Rare Select Holo White Die-Cut Prizm Fiel… https://t.co/wHTU4OpPpm
207,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
208,Pro Football Focus ranked a Baltimore Ravens’ wide receiver as a top second-year breakout candidate for the 2022 se… https://t.co/3ARIAVbHIi
209,Baltimore Orioles Colts Ravens Authentic Memorial Stadium Original Brick...👉 https://t.co/bsDCOj8O7x https://t.co/CVYOOWyKLt
210,"With NFL training camps set to open in about a week, the biggest story amongst the quarterbacks is Lamar Jackson’s… https://t.co/ERFKaItoHk"
211,"RT @ConsidineBarry: I know Baltimore Ravens fans left the roost after the team members took a knee in London, how dare they. But if John Ha…"
212,"I know Baltimore Ravens fans left the roost after the team members took a knee in London, how dare they. But if Joh… https://t.co/QV9SccsNO3"
213,@chlomson @Josh_Allen41 @gswchris Nah because the warriors played like the Baltimore Ravens the whole series 🥱
214,Baltimore Ravens Flag Jersey Design CO #BaltimoreRavens https://t.co/GQvxjVru10 #sfm https://t.co/j7YmoqxkPq
215,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
216,@degen_betting Baltimore Ravens
217,"The Titans' NFL ""Preseason Opener"" Event (as of now) in 2022 (Aug.11 2022 @ 630PM on WKRN @ Ravens in Baltimore) is… https://t.co/xFpv2sBkb8"
218,RT @comcast: Surprise! We recently partnered with the Baltimore Ravens and the #TODAYshow to provide Digital Harbor High School and neighbo…
219,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
220,RT @HBCUSports1: Shemar Bridges (Fort Valley State University) Rookies Report Today for Baltimore Ravens 90-man Roster Training  Camp https…
221,"@SpyGuyTrades Any and everything Chicago i love it, plus the Baltimore Ravens, huge KD fan didn’t like the move to golden state tho"
222,"🏈The #Ravens can replace Hollywood Brown with a 7x Pro-Bowler. #RavensFlock #NFL 👀👇
https://t.co/klW9yMEn7u"
223,"Ravens Urged to Replace Hollywood Brown with 7-Time Pro-Bowler

https://t.co/pwyVmYk3Rk"
224,@lettalksport Baltimore Ravens
225,@AntMob7 @Ravens @Lj_era8 How’d the sleeves look with the Baron Baltimore banner? Mimicking that moment from the collar might look smooth
226,"RT @Bradley_Locker: Miles Boykin’s tenure in Baltimore did not go as expected, but the new #Steelers receiver is revved up for a new chapte…"
227,RT @comcast: Surprise! We recently partnered with the Baltimore Ravens and the #TODAYshow to provide Digital Harbor High School and neighbo…
228,"@AntMob7 @Ravens @Lj_era8 Please God help my Baltimore Ravens get this trophy this year, help them to stay healthy… https://t.co/l3zzWwd3yd"
229,@RealMattyBo @ProFootballTalk Tell that to the St. Louis Rams … or the Oakland Raiders … LA Raiders … Chicago Cardi… https://t.co/acuF2Xk8FH
230,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
231,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
232,"Ravens Super Bowl champ Matt Birk running for office, says ‘telling women they should have careers’ promotes aborti… https://t.co/6s08yXG3M0"
233,"RT @MikeGiardi: A new approach for the #Ravens defense is forthcoming, and rookie Kyle Hamilton may have a big role in that (Should note ne…"
234,@MalcolmRobertso @TM0s41 @jelynchjr Why does having four teams matter? In Cleveland the Cavs and Indians play right… https://t.co/sToZp58nd4
