,IndexRow,Season,Home Total,Away Total,Total Points,Home _diff,Coin Toss Winner,Indoor/Outdoor,Temperature,Humidity,Wind,Spread Amount,Total Line,Home First Downs,Home Rush Attempts,Home Rush Yards,Home Rush Yards Per Attempt,Home Rush TD,Home Completions,Home Attempts,Home Pass Yards,Home Pass Yards Per Attempt,Home Pass Touchdowns,Home Interceptions,Home Sacked,Home Sacked Yards,Home Net Pass Yards,Home Total Yards,Home Fumbles,Home Fumbles Lost,Home Turnovers,Home Penalties,Home Penalty Yards,Home Third Downs Converted,Home Third Downs Attempted,Home Third Down Percentage,Home Fourth Downs Converted,Home Fourth Downs Attempted,Home Fourth Downs Percentage,Home Time Of Possesion,Away First Downs,Away Rush Attempts,Away Rush Yards,Away Rush Yards Per Attempt,Away Rush TD,Away Completions,Away Attempts,Away Pass Yards,Away Pass Yards Per Attempt,Away Pass Touchdowns,Away Interceptions,Away Sacked,Away Sacked Yards,Away Net Pass Yards,Away Total Yards,Away Fumbles,Away Fumbles Lost,Away Turnovers,Away Penalties,Away Penalty Yards,Away Third Downs Converted,Away Third Downs Attempted,Away Third Down Percentage,Away Fourth Downs Converted,Away Fourth Downs Attempted,Away Fourth Down Percentage,Away Time Of Possesion,Home QB 1d Perc,Home QB CAY_PA,Home QB Blitzed,Home QB Hurried,Home QB Hit,Home QB Yds Per Scram,Away QB 1d Perc,Away QB CAY_PA,Away QB Blitzed,Away QB Hurried,Away QB Hit,Away QB Yds Per Scram
count,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1083.0,793.0,1055.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1086.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1088.0,1084.0,1088.0,1088.0,1088.0,1088.0,752.0,1087.0,1088.0,1088.0,1088.0,1088.0,732.0
mean,544.5,2019.5257352941176,23.90073529411765,22.846507352941178,46.703125,1.0542279411764706,0.5009191176470589,0.3318014705882353,59.227146814404435,32.3984867591425,5.096682464454976,5.603860294117647,46.604319852941174,21.019301470588236,26.483455882352942,116.62959558823529,4.32071889363511,0.9678308823529411,22.598345588235293,34.85569852941177,252.88143382352942,7.354229635807904,1.6544117647058822,0.8060661764705882,2.302389705882353,15.543278084714549,237.2297794117647,353.859375,1.1939338235294117,0.5257352941176471,1.3318014705882353,5.989889705882353,51.07444852941177,5.141544117647059,12.608455882352942,0.4029006454889706,0.6056985294117647,1.193014705882353,0.34076286761305147,29.61948529411765,20.328125,26.295036764705884,113.8216911764706,4.263036322832721,0.8878676470588235,22.293198529411764,34.7077205882353,250.02941176470588,7.267039571377758,1.5689338235294117,0.7904411764705882,2.4338235294117645,16.360294117647058,233.6691176470588,347.4908088235294,1.2316176470588236,0.5303308823529411,1.3207720588235294,6.389705882352941,54.8235294117647,5.063419117647059,12.827205882352942,0.38952707009650733,0.7159926470588235,1.2959558823529411,0.39340204832812503,29.790441176470587,33.67647601476015,3.9123161764705885,10.000919117647058,3.5238970588235294,2.7527573529411766,7.421675531914894,32.81094756209752,3.8579963235294117,10.223345588235293,3.5496323529411766,2.9237132352941178,6.888114754098361
std,314.2228508558854,1.1248139626469378,10.175067359924078,10.044581705817325,13.968722762528268,14.59700289811606,0.5002290927624611,0.471076659429729,23.009925566350677,32.94183115935502,5.624571532374238,3.6650546215313597,4.443285632217166,5.005847056732558,7.695427034643493,52.850292172560266,1.3246516044984666,0.9619600510032502,6.249450906666019,8.730891590030767,77.81518515331412,1.8697648778833036,1.2124996129626606,0.9514816621892044,1.6771404746820275,12.998740312241264,79.59933334256357,85.23048184906355,1.1542011432004875,0.7082633643947678,1.220500926131483,2.610728834563564,26.088818812604504,2.1567382707720983,2.5200579361855344,0.1417349744013436,0.817159951033341,1.1900642456217148,0.4331147281821935,4.54361131509642,5.197467660139587,7.584076015856282,50.70991338612748,1.2780338685324784,0.9241320814157067,6.060524968768989,8.378085881773499,77.6223790202842,1.8315035913295246,1.185945743904067,0.9220894377549402,1.7777204670548956,13.314080251376517,80.28823926148934,87.75377397267492,1.1192192183122736,0.7285725232911937,1.1790296446302038,2.694292701412623,26.96275187431262,2.201994596542788,2.4822302614239753,0.1428930741674618,0.8880488975682046,1.2449353536832226,0.43366828535648244,4.507197615809912,9.848777649048786,1.490162455174186,5.154735328080353,2.7518294786802744,2.038834499379792,4.609721200431985,9.00525525532942,1.4516210625635395,5.189750622123699,2.732697487700296,2.0483278343005513,4.309028252954661
min,1.0,2018.0,0.0,0.0,6.0,-49.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,6.0,5.0,-1.0,-0.125,0.0,1.0,8.0,13.0,1.44444444,0.0,0.0,0.0,-66.0,12.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,4.0,8.0,8.0,1.0,0.0,2.0,3.0,19.0,2.18181818,0.0,0.0,0.0,0.0,-6.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,-1.5,0.0,0.0,0.0,-0.5,0.0,-0.2,0.0,0.0,0.0,-1.0
25%,272.75,2019.0,17.0,16.0,37.0,-7.0,0.0,0.0,47.0,0.0,0.0,3.0,43.5,18.0,21.0,79.0,3.43333333,0.0,18.0,28.0,197.75,6.083333333,1.0,0.0,1.0,6.0,182.0,295.0,0.0,0.0,0.0,4.0,31.75,4.0,11.0,0.30769231,0.0,0.0,0.0,26.0,17.0,21.0,77.75,3.408670035,0.0,18.0,29.0,194.0,5.975446431,1.0,0.0,1.0,7.0,174.75,288.0,0.0,0.0,0.0,4.0,35.0,3.0,11.0,0.3,0.0,0.0,0.0,27.0,27.875,2.9,6.0,2.0,1.0,4.45,26.5,2.8,7.0,2.0,1.0,4.0
50%,544.5,2020.0,24.0,23.0,46.0,1.0,1.0,0.0,71.0,35.0,4.0,4.5,46.5,21.0,26.0,109.0,4.2,1.0,22.0,35.0,247.5,7.2055052815,2.0,1.0,2.0,13.0,232.5,356.0,1.0,0.0,1.0,6.0,49.0,5.0,13.0,0.4,0.0,1.0,0.0,30.0,21.0,26.0,106.0,4.117142855,1.0,22.0,34.0,246.0,7.07596154,1.0,1.0,2.0,14.0,230.5,349.0,1.0,0.0,1.0,6.0,50.0,5.0,13.0,0.394444445,1.0,1.0,0.2,30.0,33.3,3.9,9.0,3.0,2.0,6.55,32.4,3.7,9.0,3.0,3.0,6.1
75%,816.25,2021.0,31.0,30.0,56.0,10.0,1.0,1.0,75.0,62.0,9.0,7.5,49.5,24.0,32.0,147.0,5.0,2.0,27.0,41.0,305.25,8.4158143225,2.0,1.0,3.0,23.0,289.0,410.0,2.0,1.0,2.0,8.0,66.0,6.0,14.0,0.5,1.0,2.0,0.66666667,33.0,24.0,31.0,141.0,5.0,1.0,26.0,40.0,302.0,8.4417021275,2.0,1.0,3.0,23.0,286.0,408.0,2.0,1.0,2.0,8.0,70.0,7.0,14.0,0.5,1.0,2.0,1.0,33.0,39.5,4.8,13.0,5.0,4.0,9.3,38.7,4.8,13.0,5.0,4.0,9.0
max,1088.0,2021.0,56.0,59.0,105.0,44.0,1.0,1.0,97.0,100.0,35.0,22.0,63.5,36.0,53.0,323.0,10.7777778,7.0,47.0,68.0,525.0,14.3888889,6.0,5.0,9.0,79.0,501.0,607.0,7.0,4.0,7.0,18.0,182.0,12.0,22.0,0.85714286,5.0,6.0,3.0,46.0,36.0,54.0,404.0,9.238095238,5.0,42.0,64.0,491.0,14.89285714,6.0,4.0,10.0,82.0,477.0,643.0,6.0,4.0,6.0,16.0,161.0,14.0,21.0,0.9,6.0,7.0,1.0,43.0,100.0,15.0,36.0,20.0,12.0,40.0,70.6,10.8,32.0,18.0,11.0,48.0
